"farm","year","dates","site","reps","subp","t_air","t_5cm","t_10cm","moist","cflmod","cflslope","cflpval","cflr2","cflux","nflmod","nflslope","nflpval","nflr2","nflux","finco","finno","posno"
2,2017,164,2,3,2,38.2,26,25,11.73333333,"lmc9",19.70724518,0.0872626194837494,0.962657396300276,194.834098026469,"lmn14",4.06919896999995,0.0427725893027156,0.990985383568078,0.0489485396419534,194.834098026469,0.0489485396419534,0.0489485396419534
2,2017,171,2,3,2,33.9,22.8,22.5,8.3,"lmc12",32.2748261528572,0.0558567072983908,0.984643024422938,319.082478805037,"lmn1",1.98602732259782e-17,0.181690113816209,0.372549019607843,2.3078187142038e-19,319.082478805037,NA,NA
2,2017,180,2,3,2,27.5,23.1,21.9,5.666666667,"lmc7",4.03561836285714,0.0252551992795998,0.996854110161353,39.8978170984691,"lmn1",1.98602732259782e-17,0.181690113816209,0.372549019607843,2.53256130349224e-19,39.8978170984691,NA,NA
2,2017,192,2,3,2,26.5,23.5,22.3,2.833333333,"lmc12",7.49787461142857,0.074722501338297,0.972573065674732,74.1271356645926,"lmn14",-6.10384937000004,0.165718547358332,0.867510862186177,-0.0726800301970287,74.1271356645926,NA,NA
2,2017,199,2,3,2,33.3,26.5,25.1,4.7,"lmc11",1.24205178999999,0.0495339977644003,0.987916300442215,12.2794453510122,"lmn9",2.32298678857141,0.0336968510334804,0.994401872786812,0.0280011864949079,12.2794453510122,0.0280011864949079,0.0280011864949079
2,2017,206,2,3,2,18.2,19.8,20.4,9.066666667,"lmc12",6.98506415571429,0.0361816366701578,0.993546749693682,69.0572762456296,"lmn11",2.06235588999999,0.0883143553979057,0.961757641546702,0.0263625640332437,69.0572762456296,0.0263625640332437,0.0263625640332437
2,2017,213,2,3,2,32.2,27.5,24.5,2.333333333,"lmc8",7.62834675153846,0.00774616320221921,0.999703911457233,75.4170380078025,"lmn11",0.589016669999967,0.013610983484055,0.999085923403687,0.00719753502861554,75.4170380078025,0.00719753502861554,0.00719753502861554
2,2017,222,2,3,2,26,23.6,21.3,13.6,"lmc6",33.88536297,0.0513582612307204,0.987011828580824,335.004921807111,"lmn14",9.62176141999997,0.0769360378521256,0.970932072175645,0.122635858754083,335.004921807111,0.122635858754083,0.122635858754083
2,2017,228,2,3,2,28.8,24.5,22.9,2.6,"lmc6",12.22277987,0.000367395288148138,0.999999333903938,120.839532344395,"lmn9",-4.98532820714289,0.256984325779119,0.691422544718149,-0.0616045580979666,120.839532344395,NA,NA
2,2017,234,2,3,2,30.9,24.1,23,7.866666667,"lmc14",11.29566408,0.0108566555754682,0.999418406199639,111.673676484741,"lmn9",1.15473115571426,0.150453862279834,0.89035829614024,0.0138341043818447,111.673676484741,NA,NA
2,2017,244,2,3,2,24.6,19.7,NA,4.733333333,"lmc12",8.36467918714286,0.0290606975491221,0.995835334360117,82.696729544,"lmn6",1.82496087999997,0.0604813990279678,0.982002739538369,0.0230695680072014,82.696729544,0.0230695680072014,0.0230695680072014
2,2017,251,2,3,2,22.6,21.9,20.2,9.833333333,"lmc8",11.6393162930769,0.00386553164214739,0.999926263439168,115.071166512296,"lmn8",3.47485204692306,0.01388311911746,0.999049012074593,0.0445245022029996,115.071166512296,0.0445245022029996,0.0445245022029996
2,2017,258,2,3,2,22.5,23.5,22.6,6.2,"lmc7",18.8323180042857,0.0218743115600475,0.997639697760248,186.184200713975,"lmn10",1.67123640692308,0.00702690424284844,0.99975634227603,0.0215400248291607,186.184200713975,0.0215400248291607,0.0215400248291607
2,2017,265,2,3,2,21.2,19,19.1,13.33333333,"lmc11",19.30956943,0.00820059915233138,0.999668153763691,190.902508636346,"lmn14",5.84986965999997,0.0871666204684815,0.962738999700439,0.0764252640449148,190.902508636346,0.0764252640449148,0.0764252640449148
2,2017,272,2,3,2,22.5,20.3,19.4,7.5,"lmc11",18.18819401,0.0257896014025289,0.996719640614867,179.816120533432,"lmn11",4.23565987999995,0.00633690456114031,0.999801842853905,0.0514849123061502,179.816120533432,0.0514849123061502,0.0514849123061502
2,2017,286,2,3,2,18.4,15.4,15,14.46666667,"lmc13",9.94663220285714,0.00648908907751264,0.999792211178155,98.3365810870123,"lmn9",-3.57190052142861,0.00571309916006751,0.999838934837493,-0.0442273999181989,98.3365810870123,-0.0442273999181989,NA
2,2017,293,2,3,2,21.6,15.2,14.6,7.9,"lmc8",10.0237338061538,0.0644006084100692,0.979602931748816,99.0988399008395,"lmn1",1.98602732259782e-17,0.181690113816209,0.372549019607843,2.28627538875455e-19,99.0988399008395,NA,NA
2,2017,297,2,3,2,18.7,16.1,15.6,7.433333333,"lmc9",5.00482826714285,0.0112787948917948,0.99937230349832,49.4798330410864,"lmn1",1.98602732259782e-17,0.181690113816209,0.372549019607843,2.61685898017255e-19,49.4798330410864,NA,NA
2,2016,161,2,3,3,20.3,20.2,19.1,6.6,"lmc6",14.55920587,0.000574560067627843,0.999998370927136,143.93842050242,"lmn14",12.7064769,0.0795511342278824,0.968932888875894,0.141772594719345,143.93842050242,0.141772594719345,0.141772594719345
2,2016,168,2,3,3,28.2,NA,NA,20.2,"lmc11",2.36865505999999,0.0967200755626035,0.954190139330048,23.417518173432,"lmn14",3.59493599999987,0.0584223235809079,0.983203921351233,0.0423139261785559,23.417518173432,0.0423139261785559,0.0423139261785559
2,2016,173,2,3,3,23.5,18,17.7,10.9,"lmc7",23.4802062842857,0.00121775909524541,0.999992682007098,232.135175215506,"lmn7",-2.4228557428572,0.0695523399766264,0.97622258583841,-0.0286270322685176,232.135175215506,-0.0286270322685176,NA
2,2016,179,2,3,3,35.5,28,25.6,0.9,"lmc13",2.27821037714285,0.0492717148020557,0.988043673304984,22.5233440742715,"lmn9",-34.3141093571429,0.0384141081386622,0.992726823856875,-0.387338966877078,22.5233440742715,-0.387338966877078,NA
2,2016,190,2,3,3,25.3,24.7,24.4,0,"lmc6",1.78561421999998,0.0661910174631659,0.978457190172359,17.6533316959998,"lmn11",-67.2830518000001,0.148663707978286,0.89290455788534,-0.804377051847567,17.6533316959998,NA,NA
2,2016,194,2,3,3,29.3,23.7,21.6,10.6,"lmc7",7.80149813285714,0.0111357516689231,0.999388122433905,77.1288852443457,"lmn10",0.324401876923002,0.114808172171285,0.935656880760297,0.00369190289483369,77.1288852443457,0.00369190289483369,0.00369190289483369
2,2016,204,2,3,3,26.4,25.2,24.4,4.6,"lmc6",8.44758725,0.0198643631738734,0.998053393842787,83.5163934543209,"lmn10",-9.84293935384623,0.211727974107814,0.786816164401226,-0.120000038595157,83.5163934543209,NA,NA
2,2016,208,2,3,3,29.3,24.2,24.3,18.5,"lmc14",19.95750596,0.00565886860984301,0.999841978007981,197.308281145284,"lmn13",2.54039265714276,0.166727701535077,0.865929514517443,0.0315556363825647,197.308281145284,NA,NA
2,2016,222,2,3,3,30,20,20.4,4.9,"lmc12",5.58247472428571,0.0118243852869676,0.999310114602395,55.1906883852839,"lmn12",8.91407868571423,0.148484885118249,0.89315736002511,0.111705387064408,55.1906883852839,NA,NA
2,2016,232,2,3,3,29.9,23.1,22.8,2.4,"lmc11",7.90249006999999,0.00486255961477679,0.999883321407474,78.1273339266172,"lmn14",-4.11326810000002,0.0269249633266265,0.996424629711113,-0.0527012734722107,78.1273339266172,-0.0527012734722107,NA
2,2016,252,2,3,3,31.8,24.5,22.3,14.4,"lmc8",12.5662394353846,0.00334298474423915,0.999944851392973,124.235117776,"lmn1",1.98602732259782e-17,0.181690113816209,0.372549019607843,2.31004232935333e-19,124.235117776,NA,NA
2,2016,266,2,3,3,30.6,18.9,18,13,"lmc1",1.98602732259782e-17,0.181690113816209,0.372549019607843,1.96346997523004e-16,"lmn1",1.98602732259782e-17,0.181690113816209,0.372549019607843,2.27799975228433e-19,NA,NA,NA
2,2016,274,2,3,3,14.5,13.4,13.8,6.8,"lmc10",5.02960155376923,0.000422290060716348,0.999999119982304,49.7247521513383,"lmn11",0.546648099999984,0.270782525051428,0.659465814562083,0.00602278089365852,49.7247521513383,NA,NA
2,2016,288,2,3,3,13.4,12.8,12.3,14.7,"lmc11",5.13152060999999,0.016284149390212,0.998691706494803,50.732366722074,"lmn10",0.58951910692305,0.14792221748096,0.893950964830281,0.00682230626712635,50.732366722074,NA,NA
2,2017,164,2,3,3,38.2,24.8,24.6,18.73333333,"lmc6",41.97725227,0.103045033672124,0.948056909085985,415.00473602242,"lmn13",1.40504518428571,0.0322453068136839,0.994873377369026,0.0173117696887262,415.00473602242,0.0173117696887262,0.0173117696887262
2,2017,171,2,3,3,33.9,26.4,23.2,6.6,"lmc8",31.0321426769231,0.0151820167278572,0.99886277513009,306.796788341728,"lmn1",1.98602732259782e-17,0.181690113816209,0.372549019607843,2.50541626484682e-19,306.796788341728,NA,NA
2,2017,180,2,3,3,27.5,22.5,21.5,2.366666667,"lmc13",5.20356877571428,0.152832291327592,0.886931741395195,51.4446651307654,"lmn1",1.98602732259782e-17,0.181690113816209,0.372549019607843,2.51869691679682e-19,NA,NA,NA
2,2017,192,2,3,3,26.5,23.3,22.7,4.133333333,"lmc6",9.93689998,0.0223785317230804,0.997529675316184,98.2403642467161,"lmn9",4.25656694571427,0.135208356726308,0.911133715642169,0.05446043954045,98.2403642467161,0.05446043954045,0.05446043954045
2,2017,199,2,3,3,33.3,25.4,24.5,4.466666667,"lmc14",14.27348264,0.210843597720128,0.788527888308518,141.113640717432,"lmn9",2.4229648442857,0.0759885566995425,0.971640234470355,0.0291878795057062,NA,0.0291878795057062,0.0291878795057062
2,2017,206,2,3,3,18.2,20.2,20.3,10.6,"lmc9",6.77734318714286,0.00971079322217931,0.999534686685755,67.0036595588148,"lmn12",4.08619666428571,0.0406905207200955,0.991840477328174,0.0505647512171803,67.0036595588148,0.0505647512171803,0.0505647512171803
2,2017,213,2,3,3,32.2,25.7,24.5,1.733333333,"lmc13",11.3008494042857,0.00172373282994249,0.999985337480766,111.724940777185,"lmn11",4.83449066999998,0.0797296543024754,0.968794028079903,0.0576723933274285,111.724940777185,0.0576723933274285,0.0576723933274285
2,2017,222,2,3,3,26,22.1,20,26.33333333,"lmc11",52.31038684,0.0134542361148348,0.999106852512051,517.162441746568,"lmn12",5.56434691571428,0.0529918077369753,0.986174401412091,0.068752516787457,517.162441746568,0.068752516787457,0.068752516787457
2,2017,228,2,3,3,28.8,25.7,22.8,3.433333333,"lmc13",8.47839248142857,0.0317887862917017,0.995017392698738,83.8209469028148,"lmn11",-3.95442138000002,0.035662013157228,0.993730583197388,-0.0479186967240803,83.8209469028148,-0.0479186967240803,NA
2,2017,234,2,3,3,30.9,24,22.8,6.9,"lmc7",22.3314143942857,0.0078401516171873,0.999696683024731,220.777736382025,"lmn10",2.94628069692306,0.206444843273124,0.79695105684823,0.036743777001547,220.777736382025,NA,NA
2,2017,244,2,3,3,24.6,19.2,18.5,6.066666667,"lmc11",3.09479106,0.0310287758871245,0.995252607845051,30.5964034672592,"lmn10",1.12136565692306,0.0313779768770673,0.995145238329313,0.0140348055140524,30.5964034672592,0.0140348055140524,0.0140348055140524
2,2017,251,2,3,3,22.6,21.2,20,16.66666667,"lmc9",16.1538269185714,0.00627433609212436,0.99980573648396,159.703513535704,"lmn9",7.77965319999999,0.166738453373734,0.865912619466014,0.0982725303735117,159.703513535704,NA,NA
2,2017,258,2,3,3,22.5,22.4,21.5,7.933333333,"lmc7",18.8624546942857,0.0253762422085395,0.996823898714334,186.482144681284,"lmn9",6.43388208571427,0.099063637948507,0.951961425493127,0.0819092382290917,186.482144681284,0.0819092382290917,0.0819092382290917
2,2017,265,2,3,3,21.2,19.4,19.3,13.2,"lmc6",34.5475741,0.0077012807008093,0.99970733251818,341.551819003457,"lmn11",2.38733046999999,0.0585051076397691,0.983156421926867,0.0309243372346161,341.551819003457,0.0309243372346161,0.0309243372346161
2,2017,272,2,3,3,22.5,20.2,19.4,5.7,"lmc6",24.12102502,0.155260594597706,0.883382248213123,238.47057822242,"lmn11",1.16777072999997,0.0448303681474124,0.99009860539562,0.0143786048213993,NA,0.0143786048213993,0.0143786048213993
2,2017,286,2,3,3,18.4,15.2,14.9,10.36666667,"lmc13",12.0019613557143,0.00397571286076793,0.999922000085767,118.656427822914,"lmn11",3.66867306999997,0.0312966369803117,0.995170355068709,0.046980911733156,118.656427822914,0.046980911733156,0.046980911733156
2,2017,293,2,3,3,21.6,15.7,14.9,6.533333333,"lmc9",13.2070099057143,0.174772092732177,0.853014050458553,130.570043611062,"lmn1",1.98602732259782e-17,0.181690113816209,0.372549019607843,2.42769448493701e-19,NA,NA,NA
2,2017,297,2,3,3,18.7,16.1,15.7,7.466666667,"lmc11",4.25879799,0.0498656197979089,0.987754294180115,42.1042645727407,"lmn1",1.98602732259782e-17,0.181690113816209,0.372549019607843,2.63748916092136e-19,42.1042645727407,NA,NA
2,2016,161,2,4,1,19.8,18.9,17.6,12.9,"lmc8",7.13208780384615,0.0218129716443441,0.997652911539368,70.5108137446913,"lmn8",14.9797116307692,0.109670423324339,0.941230992332262,0.17922685082178,70.5108137446913,0.17922685082178,0.17922685082178
2,2016,166,2,4,1,27.3,21.2,21.2,9.4,"lmc9",4.27789314428571,0.0479833107117023,0.988659619848684,42.2930472832592,"lmn4",-5.85127523999998,0.118707697504085,0.66501418365783,-0.0715307897455224,42.2930472832592,NA,NA
2,2016,173,2,4,1,29.5,22,21.9,0.5,"lmc9",19.4221104071428,0.02542498395338,0.996811692415373,192.015135975802,"lmn12",-4.79892442857146,0.0247568994451465,0.996976963999459,-0.0592379317557897,192.015135975802,-0.0592379317557897,NA
2,2016,179,2,4,1,34,30,25,0.4,"lmc10",10.0835130715384,0.00960791795554825,0.999544492693114,99.6898428109628,"lmn6",-4.88464350000013,0.217759100255336,0.774981573059201,-0.0594126614544168,99.6898428109628,NA,NA
2,2016,190,2,4,1,31.2,24.7,22.5,1.1,"lmc14",-9.15333481000001,0.185881613349665,0.83428354550446,-90.4937100721976,"lmn12",10.6795282428571,0.148444389220162,0.893214569992801,0.125200002056761,NA,NA,NA
2,2016,194,2,4,1,30.9,25.4,22.1,13.1,"lmc7",6.46444724571428,0.13978053587558,0.905120398101556,63.9102389428148,"lmn10",-0.776768330769283,0.0200538645144929,0.9980160887043,-0.0094370405905712,63.9102389428148,-0.0094370405905712,NA
2,2016,204,2,4,1,33.7,25.9,23,2.7,"lmc12",2.74354660142857,0.0121631684219703,0.999270021034807,27.1238533138766,"lmn12",6.87207668571424,0.0130940167682114,0.999154031304704,0.0831977895826266,27.1238533138766,0.0831977895826266,0.0831977895826266
2,2016,208,2,4,1,30.5,31.5,25.7,26.4,"lmc13",6.70730115857143,0.0425663298777759,0.991071985829552,66.311194664,"lmn8",0.560737146153808,0.144970300567005,0.898068619725027,0.006743912734379,66.311194664,NA,NA
2,2016,232,2,4,1,32.6,24.1,21.6,3.5,"lmc10",15.4804897261538,7.68322804975567e-05,0.999999970868879,153.046619416099,"lmn6",6.28592365999997,0.181485816006743,0.84181758856371,0.0746492402343142,153.046619416099,NA,NA
2,2016,252,2,4,1,32.3,25.9,23.4,15,"lmc6",12.52476737,0.0369612898159601,0.993265955891433,123.82510752958,"lmn13",0.877168135714275,0.0422768554303369,0.991192825788439,0.0106682365282817,123.82510752958,0.0106682365282817,0.0106682365282817
2,2016,266,2,4,1,28.3,24.3,20.9,10.2,"lmc1",1.98602732259782e-17,0.181690113816209,0.372549019607843,1.96346997523004e-16,"lmn1",1.98602732259782e-17,0.181690113816209,0.372549019607843,2.24007003919871e-19,NA,NA,NA
2,2016,274,2,4,1,18.3,14.1,13.6,6.1,"lmc14",2.95373128999999,0.0370575696225184,0.993230867099853,29.2018273707653,"lmn9",0.694277545714276,0.132041190654267,0.915189027150107,0.00814954414137758,29.2018273707653,0.00814954414137758,0.00814954414137758
2,2016,288,2,4,1,15.3,12.9,12.2,13.9,"lmc7",11.6584725428571,0.00414623492783108,0.999915165711707,115.260553238518,"lmn10",1.45970223923076,0.0170067924535473,0.998573041773756,0.0171000058551306,115.260553238518,0.0171000058551306,0.0171000058551306
2,2017,164,2,4,1,33.8,21.2,19.2,28.5,"lmc10",8.75016102307692,0.0397055610950399,0.992230210983396,86.5077647812345,"lmn8",1.71667793999998,0.0207868689328001,0.997868459647363,0.0203460416664209,86.5077647812345,0.0203460416664209,0.0203460416664209
2,2017,171,2,4,1,29.4,21.1,20.2,25.16666667,"lmc11",-8.97930061000001,0.0505381001680005,0.987422478293626,-88.773134919605,"lmn1",1.98602732259782e-17,0.181690113816209,0.372549019607843,2.53349588082065e-19,NA,NA,NA
2,2017,180,2,4,1,28.1,17.7,17,32.46666667,"lmc14",14.65382903,0.00278744115130231,0.999961657679864,144.873904780543,"lmn1",1.98602732259782e-17,0.181690113816209,0.372549019607843,2.49830623296698e-19,144.873904780543,NA,NA
2,2017,192,2,4,1,26.8,20.6,20.3,9,"lmc9",21.2353319528571,0.0239604126721288,0.997168260737243,209.941405282074,"lmn14",1.71620613999995,0.090958831444315,0.959448937102803,0.0219492977619151,209.941405282074,0.0219492977619151,0.0219492977619151
2,2017,199,2,4,1,28.5,20.9,19.9,9.966666667,"lmc14",11.74108936,0.00542826249079433,0.99985459447614,116.077337771457,"lmn11",4.17532901999996,0.0943681556991351,0.956374800685935,0.0516788509694376,116.077337771457,0.0516788509694376,0.0516788509694376
2,2017,206,2,4,1,18,18.3,18.8,18.76666667,"lmc12",5.88895971999999,0.0400818228997901,0.992082451100211,58.2207277009382,"lmn10",28.4479034438462,0.163117635171658,0.871546265006529,0.364119878005975,58.2207277009382,NA,NA
2,2017,213,2,4,1,30.4,21,20,7.533333333,"lmc11",9.0590424,0.0126887975495328,0.999205574501064,89.5614957274074,"lmn6",-5.41593330000003,0.12419716981556,0.924841783859523,-0.0632026061233253,89.5614957274074,-0.0632026061233253,NA
2,2017,228,2,4,1,34.6,20.2,19.4,3.766666667,"lmc6",6.90819851,0.0464359156573281,0.989377972352089,68.2973502075062,"lmn9",-1.87322958857145,0.219914800808183,0.77068382881439,-0.0214056505767064,68.2973502075062,NA,NA
2,2017,234,2,4,1,31.8,20.6,19.9,13.13333333,"lmc12",27.9510371214286,0.0215456208296636,0.997710071328351,276.335685516543,"lmn11",-5.41251234000003,0.0805801160445485,0.968128318412484,-0.0647352982556532,276.335685516543,-0.0647352982556532,NA
2,2017,244,2,4,1,16.1,15.9,16,5.866666667,"lmc10",3.79212494923077,0.00041147037449477,0.999999164499272,37.4905390042469,"lmn9",-2.59402033000002,0.178749089640188,0.846427119662405,-0.0332948615969396,37.4905390042469,NA,NA
2,2017,251,2,4,1,21.3,17.5,17.4,22.9,"lmc13",17.9690403657143,0.00205810660427418,0.99997909722387,177.649475615605,"lmn10",3.39037162846153,0.0047611968005259,0.99988813507941,0.0437949313688914,177.649475615605,0.0437949313688914,0.0437949313688914
2,2017,258,2,4,1,24.1,20.8,19.4,10.03333333,"lmc8",24.2038156946154,0.0125495509127805,0.999222912605942,239.289081583309,"lmn10",-23.3341861992308,0.112867508647014,0.937791096937212,-0.288693251373763,239.289081583309,-0.288693251373763,NA
2,2017,265,2,4,1,19,18.3,18.2,14.8,"lmc8",13.1485280169231,0.00296034111628398,0.999956753582797,129.991867110519,"lmn11",0.493270569999978,0.0288887918036434,0.99588442625907,0.00636683326876849,129.991867110519,0.00636683326876849,0.00636683326876849
2,2017,272,2,4,1,17.1,17.5,17.1,8.4,"lmc10",14.9044962592308,0.00072104081628935,0.99999743439813,147.352106227062,"lmn9",19.7656362885714,0.153600988641192,0.88581369704747,0.255363462479632,147.352106227062,NA,NA
2,2017,286,2,4,1,16.6,14,13.9,13.7,"lmc10",3.03072038923077,0.144650388744043,0.898510235094709,29.9629739221728,"lmn9",-0.486379997142855,0.167545972434298,0.864640890967533,-0.00614590801840124,NA,NA,NA
2,2017,293,2,4,1,20.3,13.2,13.1,10.2,"lmc7",7.66659692142857,0.0239110578673744,0.997179909145764,75.7951952429629,"lmn1",1.98602732259782e-17,0.181690113816209,0.372549019607843,2.46054528799992e-19,75.7951952429629,NA,NA
2,2017,297,2,4,1,18.4,15.9,15.4,8.533333333,"lmc11",12.02683178,0.0134474228626214,0.999107756731868,118.90230727684,"lmn14",3.11918623,0.160177438793754,0.876037994940035,0.0399442005746528,118.90230727684,NA,NA
2,2016,161,2,4,2,19.8,18.7,18,10.2,"lmc13",8.54217221857141,0.00810825925034302,0.999675584557586,84.4515001559505,"lmn14",8.70019259999989,0.019936316034863,0.998039270895151,0.108457918412434,84.4515001559505,0.108457918412434,0.108457918412434
2,2016,166,2,4,2,27.3,19.3,19.3,8.7,"lmc13",0.382504187142846,0.127869283286491,0.92039249075543,3.7815969514073,"lmn10",-1.01042991538468,0.0855865741982578,0.964069521759961,-0.0127052479387814,3.7815969514073,-0.0127052479387814,NA
2,2016,173,2,4,2,29.5,21.2,20.5,2.2,"lmc7",21.4559545771429,0.00505190026425629,0.999874058120684,212.12257315279,"lmn12",2.94616301428566,0.270299711421977,0.660605289301855,0.036776064472485,212.12257315279,NA,NA
2,2016,179,2,4,2,34,21.1,19.7,1,"lmc10",6.66612017384615,0.00435585666915354,0.99990637105411,65.9040621631604,"lmn11",57.1197927999999,0.0546973015057738,0.985272377605483,0.68304734020712,65.9040621631604,0.68304734020712,0.68304734020712
2,2016,190,2,4,2,31.2,23.1,21.5,2.2,"lmc9",-8.08750430142857,0.134773224852321,0.911696222601835,-79.9564622788148,"lmn9",-8.61056898571433,0.191277403448259,0.824818234059226,-0.106288977106424,NA,NA,NA
2,2016,194,2,4,2,30.9,23.7,20.2,15.9,"lmc9",12.8480763392857,0.00693009287091465,0.999763009627055,127.021475709876,"lmn9",14.7950793571428,0.178756301735619,0.846415054240649,0.180768273308408,127.021475709876,NA,NA
2,2016,204,2,4,2,33.7,23.7,22.2,2.5,"lmc6",9.01889778999999,0.00899858030570174,0.999600433729902,89.1646092621234,"lmn8",-1.27902379230773,0.0416068263003752,0.991469382002136,-0.0153972022886014,89.1646092621234,-0.0153972022886014,NA
2,2016,208,2,4,2,30.5,25.4,23.3,27.8,"lmc10",17.2643801276923,0.0146404914451491,0.998942441265348,170.68290871921,"lmn6",-1.92642390000005,0.0558484657113164,0.984647544262929,-0.0226362324839479,170.68290871921,-0.0226362324839479,NA
2,2016,232,2,4,2,32.6,22.3,20.3,4.9,"lmc11",8.4189933,0.130052568147692,0.917689025105648,83.2337016622222,"lmn14",7.51723866999999,0.13094354322709,0.916573358331946,0.0949481153198152,83.2337016622222,0.0949481153198152,0.0949481153198152
2,2016,252,2,4,2,32.3,26.4,23.6,15.3,"lmc6",15.02193073,0.0222337655881956,0.997561519916477,148.513112698568,"lmn6",4.82690243,0.0132925237526193,0.999128190642769,0.0587054348254976,148.513112698568,0.0587054348254976,0.0587054348254976
2,2016,266,2,4,2,28.3,22.3,20.7,10.5,"lmc1",1.98602732259782e-17,0.181690113816209,0.372549019607843,1.96346997523004e-16,"lmn1",1.98602732259782e-17,0.181690113816209,0.372549019607843,2.14327688935679e-19,NA,NA,NA
2,2016,274,2,4,2,18.3,13.6,13.1,7.5,"lmc13",9.51232847,0.015156866428381,0.99886653911695,94.0428720836543,"lmn8",1.29751199153845,0.0576308945629866,0.983654666152023,0.0149500951032089,94.0428720836543,0.0149500951032089,0.0149500951032089
2,2016,288,2,4,2,15.3,12.3,11.8,17.7,"lmc6",16.89417261,0.0138757649210101,0.99905001916707,167.022881803556,"lmn12",1.50969341142855,0.0281438349955992,0.996093810040569,0.0168068490446056,167.022881803556,0.0168068490446056,0.0168068490446056
2,2017,164,2,4,2,33.8,20.1,17.7,15.73333333,"lmc14",3.62669046999999,0.000612841434926456,0.99999814661409,35.8549843009382,"lmn12",0.717707368571404,0.078091508285854,0.970056813549143,0.00876798815689074,35.8549843009382,0.00876798815689074,0.00876798815689074
2,2017,171,2,4,2,29.4,21.5,20.8,21.93333333,"lmc6",-14.38440891,0.01483338155833,0.998914395857541,-142.210304384296,"lmn1",1.98602732259782e-17,0.181690113816209,0.372549019607843,2.47226335121735e-19,NA,NA,NA
2,2017,180,2,4,2,28.1,17.9,17.5,14.23333333,"lmc8",9.31369148230769,0.00408591939199414,0.999917615904958,92.0790634448395,"lmn1",1.98602732259782e-17,0.181690113816209,0.372549019607843,2.52597977892535e-19,92.0790634448395,NA,NA
2,2017,192,2,4,2,26.8,20.7,20.1,16.53333333,"lmc8",23.3801260207692,0.0622895121553398,0.980914072762753,231.145739721383,"lmn8",9.10037002461538,0.00220929419496563,0.999975913421705,0.118015859560498,231.145739721383,0.118015859560498,0.118015859560498
2,2017,199,2,4,2,28.5,21.3,20.4,16.53333333,"lmc6",26.20472994,0.0152537467123236,0.998852005786512,259.070959703111,"lmn11",7.93466284999997,0.0742375453327965,0.972926307156766,0.097779454043069,259.070959703111,0.097779454043069,0.097779454043069
2,2017,206,2,4,2,18,18.3,18.6,20.66666667,"lmc12",9.10472041285714,0.0199151972949717,0.998043421380595,90.013087736,"lmn13",3.79016482714286,4.1560906042566e-10,1,0.0449907930992664,90.013087736,0.0449907930992664,0.0449907930992664
2,2017,213,2,4,2,30.4,20.5,19.6,11.03333333,"lmc14",5.81452939999999,0.00702852224369525,0.999756230059395,57.4848783150617,"lmn9",-2.17941427571432,0.0400717004940375,0.992086444364864,-0.0262201670633999,57.4848783150617,-0.0262201670633999,NA
2,2017,228,2,4,2,34.6,19.9,19.4,7.8,"lmc10",12.5868079592308,0.00561135952885471,0.999844620151479,124.438466836444,"lmn12",6.09268419714285,0.0946611288923437,0.956105506964126,0.0735000800986608,124.438466836444,0.0735000800986608,0.0735000800986608
2,2017,234,2,4,2,31.8,20.3,19.8,13.3,"lmc10",-7.86152323384615,0.154420958311267,0.884615384615385,-77.7223185884445,NA,NA,NA,0.785714285714286,NA,NA,NA,NA
2,2017,244,2,4,2,16.1,15.8,15.9,11.73333333,"lmc7",4.30551289,0.0806868279305301,0.968044300253526,42.5661076828642,"lmn12",-0.471406487142875,0.0454542538781638,0.989821572242932,-0.00615323042112331,42.5661076828642,-0.00615323042112331,NA
2,2017,251,2,4,2,21.3,17.5,17.3,25.5,"lmc6",23.27196931,0.00347319922807994,0.999940471514641,230.076457079605,"lmn14",5.94688752999997,0.0315368655922646,0.995095988044377,0.0753585080594368,230.076457079605,0.0753585080594368,0.0753585080594368
2,2017,258,2,4,2,24.1,20.1,19.2,12.7,"lmc10",30.3332164015385,0.00750899847529884,0.999721763794722,299.886909806815,"lmn10",-15.3795814130769,0.143430644964829,0.900185673306456,-0.18569294955229,299.886909806815,-0.18569294955229,NA
2,2017,265,2,4,2,19,17.9,17,18.63333333,"lmc10",23.9758563815385,0.000747775134562082,0.99999724061951,237.035380127605,"lmn12",1.98486039428569,0.103031775817621,0.948070157408115,0.0257619515612268,237.035380127605,0.0257619515612268,0.0257619515612268
2,2017,272,2,4,2,17.1,17.6,17.3,11,"lmc9",19.3499428557143,0.0272420451806666,0.996339974863551,191.301657269827,"lmn13",0.585795485714278,0.0880535586802092,0.96198173119663,0.00781296759031665,191.301657269827,0.00781296759031665,0.00781296759031665
2,2017,286,2,4,2,16.6,13.4,13.6,15.9,"lmc7",15.1442383642857,0.0497649090893298,0.987803607426522,149.722297310123,"lmn9",1.59104430714283,0.131909671598576,0.915355470558836,0.019720307962485,149.722297310123,0.019720307962485,0.019720307962485
2,2017,293,2,4,2,20.3,13.1,12.9,13.4,"lmc7",13.5301105814286,0.042219493824218,0.991216673852779,133.764352513679,"lmn1",1.98602732259782e-17,0.181690113816209,0.372549019607843,2.38320935590034e-19,133.764352513679,NA,NA
2,2017,297,2,4,2,18.4,14.9,14.6,11.93333333,"lmc10",12.2923568576923,0.00555591369503365,0.999847675519561,121.527399649877,"lmn8",3.41738013538461,0.0250537924009875,0.996904060396101,0.0445555687635118,121.527399649877,0.0445555687635118,0.0445555687635118
