Farm,Date Sampled,Site,Rep,Plot,Start ,T_Air,T_5cm,T_10cm,AVG_Moist,AVG_Depth,umol_CO2 T0,umol_CO2 T5,umol_CO2 T10,umol_CO2 T15,umol_CO2 T20,ppm_N2O T0,ppm_N2O T5,ppm_N2O T10,ppm_N2O T15,ppm_N2O T20
ODRF,8/10/2017,HAY,3,A,10:07,26,23.3,20.6,10.16666667,18.83333333,163.6699049,207.4411502,385.2702007,395.2807935,470.0112552,817.47743,906.3338844,805.1521798,789.0433646,768.9790039
ODRF,8/16/2017,HAY,3,A,12:02,28.8,24,,0,17.75555556,138.2280213,220.1837086,273.472773,309.2254295,302.0173732,807.7831704,712.9631006,733.9546443,731.2549444,728.7205323
ODRF,8/22/2017,HAY,3,A,11:51,30.9,23.8,23,7.766666667,17.74444444,121.6581267,242.6845911,401.1901669,557.4481199,667.0759254,741.2220557,725.5525035,746.6773813,784.4003773,323.0191183
ODRF,9/1/2017,HAY,3,A,12:16,24.6,17.9,,5.5,17.97777778,182.3464388,148.1020281,164.4875935,196.1593732,214.7810335,649.9663022,673.2936997,658.8472911,668.3795525,1
ODRF,9/8/2017,HAY,3,A,1:24,22.6,20,19.8,17.36666667,18.53333333,157.2987952,231.350541,376.340467,469.6622415,518.5111444,760.7590037,789.5532236,801.5746673,807.6426341,822.6408163
ODRF,9/15/2017,HAY,3,A,2:09,22.5,23.3,22.5,14.7,18.23333333,133.2881746,190.7178528,506.4503884,394.3819913,321.2436814,659.6853768,1177.444245,652.732753,742.2704554,402.6196708
ODRF,9/22/2017,HAY,3,A,2:07,21.2,19.2,19.3,14.4,18.54444444,111.4530012,237.8602286,380.7436805,290.5111104,479.9769522,785.8096752,778.5445142,850.5096523,762.5840424,1202.154886
ODRF,9/29/2017,HAY,3,A,1:58,22.5,20.1,19.3,13.4,18.04444444,193.7674048,256.344783,261.6778946,286.8409353,402.9475641,722.2185629,749.9798639,819.5205485,770.4847456,748.5505692
ODRF,10/13/2017,HAY,3,A,1:46,18.4,15.1,14.6,16.33333333,17.93333333,96.39528186,229.66487,225.5128882,260.0600842,285.8444926,717.478088,728.2197093,709.1806679,735.8739185,749.2527043
ODRF,10/20/2017,HAY,3,A,2:02,21.6,15.1,14.4,9.933333333,16.6,147.2888614,187.3180215,237.3113795,265.4935523,310.4882375,1,1,1,1,1
ODRF,10/24/2017,HAY,3,A,12:19,18.7,15.8,15.5,10.43333333,17.67777778,155.6523394,188.9771267,264.394529,311.5858646,436.0326772,1,1,1,1,1
ODRF,6/9/2016,HAY,3,B,10:29,20.3,20.1,18.9,8.1,16,187.5820463,272.687888,367.9384872,470.6015643,541.4174786,2537.75318,1761.160943,1766.305605,1785.374404,1781.93531
ODRF,6/16/2016,HAY,3,B,14:11,28.2,,,17.2,17.1,260.8036904,299.3714189,328.9342315,351.2468787,385.133522,2182.477483,2205.309162,2200.639046,2249.5023,2339.229071
ODRF,6/21/2016,HAY,3,B,8:58,23.5,18.5,17.9,6.7,17.2,200.1265467,251.6246567,270.7055237,309.7669972,323.6410875,2065.400374,1996.96546,2095.586693,2003.575073,2085.70859
ODRF,6/27/2016,HAY,3,B,12:01,35.5,25.7,23.8,0.5,17.4,229.0496966,279.4237747,313.187002,318.4623161,309.8526627,2332.131598,1551.012774,1504.713073,1885.523591,2168.664073
ODRF,7/8/2016,HAY,3,B,9:23,25.3,25.1,24.8,0.8,15.5,274.5779753,249.8832692,252.5536392,258.8889302,288.6956294,1882.549148,1680.713928,1677.082749,1705.01897,1777.337736
ODRF,7/12/2016,HAY,3,B,10:00,29.3,23.4,21.9,11.6,17,121.4910847,153.8095694,195.7860596,158.2870617,170.4841329,1899.21126,1897.552841,1900.662378,2116.094046,2115.072341
ODRF,7/22/2016,HAY,3,B,9:31,26.4,24.9,24.2,2.7,17.1,132.4544068,155.4003611,165.6280334,163.6872986,183.4375097,2271.260326,2055.207239,2113.567663,2051.09694,2039.728026
ODRF,7/26/2016,HAY,3,B,9:33,29.3,24.7,24.5,18.7,17.2,133.3680367,244.0298506,361.6915245,388.9152542,415.566436,2078.402595,2082.750658,2242.850447,2062.538041,2051.227202
ODRF,8/9/2016,HAY,3,B,9:28,30,20.7,21.1,4.3,17.3,139.54651,203.804506,258.0042909,356.9687802,366.8948121,1977.69081,3762.394483,2663.56736,2905.111896,2001.079658
ODRF,8/19/2016,HAY,3,B,9:31,30.9,23.4,23.1,2.2,17.3,140.7553881,199.211778,219.0259118,278.3744074,351.9320315,967.9443751,957.7486926,897.5335971,989.1433191,920.3981723
ODRF,9/8/2016,HAY,3,B,12:06,31.8,24.6,22.5,14.7,16.4,142.7621878,220.6358411,252.4567644,315.6207456,417.0813367,1,1,1,1,1
ODRF,9/22/2016,HAY,3,B,1:00,30.6,20.8,19.9,13,17.1,1,1,1,1,1,1,1,1,1,1
ODRF,9/30/2016,HAY,3,B,9:39,14.5,13.6,13.8,7.9,15.6,101.5527779,148.3742486,171.7673333,223.4545186,234.22734,656.4858971,657.1814512,661.4417198,668.0060112,666.940944
ODRF,10/14/2016,HAY,3,B,10:54,13.4,12.6,12.3,14.2,15.6,117.4127657,188.6725152,249.0391925,297.6736196,323.6394119,660.0384696,664.5750402,673.5209877,667.8396751,674.2205524
ODRF,6/13/2017,HAY,3,B,12:28,38.2,26,25,11.73333333,17.84444444,1,247.5570966,229.461297,288.7614664,288.987947,1,741.7555718,724.366333,747.0835877,765.0583227
ODRF,6/20/2017,HAY,3,B,11:50,33.9,22.8,22.5,8.3,17,156.6780945,199.4345204,319.8302567,355.600065,675.3612338,1,1,1,1,1
ODRF,6/29/2017,HAY,3,B,12:52,27.5,23.1,21.9,5.666666667,18.26666667,160.9221851,178.7882757,203.9536395,220.9940603,280.0118889,1,1,1,1,1
ODRF,7/11/2017,HAY,3,B,12:06,26.5,23.5,22.3,2.833333333,17,211.7556595,293.1785687,317.9067969,322.9593186,403.0944589,728.9873348,720.8205859,781.3287712,736.7298371,720.2902775
ODRF,7/18/2017,HAY,3,B,12:52,33.3,26.5,25.1,4.7,17.6,282.6999774,279.0987946,284.4704219,291.5193125,273.5791734,646.3282983,665.1854851,670.9792875,680.8178198,676.2265047
ODRF,7/25/2017,HAY,3,B,11:45,18.2,19.8,20.4,9.066666667,17.74444444,195.532033,215.5565629,256.218104,307.3134411,321.4797693,421.4594683,422.9422078,430.760289,443.5657667,430.2211109
ODRF,8/1/2017,HAY,3,B,11:00,32.2,27.5,24.5,2.333333333,17.77777778,151.1266796,191.1441238,192.3929964,295.7818012,304.2295319,789.3104282,439.2272793,442.0632855,445.117446,817.1796429
ODRF,8/10/2017,HAY,3,B,10:06,26,23.6,21.3,13.6,18.16666667,157.8762799,351.0286592,496.7299096,532.5880221,587.3343585,788.5401758,772.6697992,776.5406228,814.5299912,872.758237
ODRF,8/16/2017,HAY,3,B,12:03,28.8,24.5,22.9,2.6,17.77777778,138.4010226,199.5760097,260.6288213,255.7592574,292.1239038,808.7941631,721.1923478,783.5286522,727.8672972,759.1457791
ODRF,8/22/2017,HAY,3,B,11:52,30.9,24.1,23,7.866666667,17.35555556,118.9918559,222.1422241,316.0751671,374.2218885,429.0318079,724.9773645,799.7916176,739.7358666,741.4955342,757.8434135
ODRF,9/1/2017,HAY,3,B,12:17,24.6,19.7,,4.733333333,17.93333333,181.8956442,176.822783,213.1310409,234.0043727,301.1899432,648.3594634,658.9903035,666.6090722,661.8842544,661.0574113
ODRF,9/8/2017,HAY,3,B,1:25,22.6,21.9,20.2,9.833333333,18.05555556,153.2437303,212.868447,316.0534634,326.6700132,386.4380948,741.1471109,760.05288,790.0567259,811.0817258,827.5336487
ODRF,9/15/2017,HAY,3,B,2:10,22.5,23.5,22.6,6.2,18.15555556,132.7196084,236.2246726,303.8287266,417.0730733,485.4579491,656.8713624,772.8159929,665.0585222,681.6736406,690.4025977
ODRF,9/22/2017,HAY,3,B,2:06,21.2,19,19.1,13.33333333,18.32222222,110.117435,310.8431471,409.5452274,503.9388414,705.5453484,776.3931423,811.7184422,771.0802172,807.3098448,829.5789138
ODRF,9/29/2017,HAY,3,B,1:59,22.5,20.3,19.4,7.5,17.12222222,183.8642678,341.3365204,438.6619241,523.2184605,547.0092889,685.3071462,701.2169524,722.7603949,743.5735512,729.2808073
ODRF,10/13/2017,HAY,3,B,1:45,18.4,15.4,15,14.46666667,17.2,120.1485009,190.5944512,273.4919847,291.231523,339.5012468,688.1388353,654.7023917,652.7899752,634.4677912,634.961318
ODRF,10/20/2017,HAY,3,B,2:01,21.6,15.2,14.6,7.9,16.16666667,143.4439715,214.1230506,214.0391164,223.7109224,349.7930505,1,1,1,1,1
ODRF,10/24/2017,HAY,3,B,12:20,18.7,16.1,15.6,7.433333333,18.32222222,161.3266547,201.8808104,212.3989058,236.1430866,216.187172,1,1,1,1,1
ODRF,6/9/2016,HAY,3,C,10:28,20.3,20.2,19.1,6.6,15.6,182.6388301,255.5486546,328.2308888,463.1413749,462.5192947,2470.877577,1826.175303,1699.886398,1749.59615,1826.951167
ODRF,6/16/2016,HAY,3,C,14:12,28.2,,,20.2,16.9,257.9153108,224.3104393,239.2944296,247.9969899,303.1894064,2158.306722,2100.776343,2108.188582,2123.298147,2144.137942
ODRF,6/21/2016,HAY,3,C,8:57,23.5,18,17.7,10.9,16.7,194.9519754,313.0012875,428.8775628,547.2847258,600.2362888,2011.996356,2003.718013,1976.420707,2044.062554,2042.675754
ODRF,6/27/2016,HAY,3,C,12:00,35.5,28,25.6,0.9,16.6,219.2437352,246.9022508,267.2340845,271.7244436,280.5653842,2232.289543,1928.740382,1865.210868,1723.562298,1689.645222
ODRF,7/8/2016,HAY,3,C,9:22,25.3,24.7,24.4,0,17,300.5037927,307.8182258,318.3599349,264.4159905,290.0981408,2060.30057,2525.668968,2050.655554,1852.83845,1850.865936
ODRF,7/12/2016,HAY,3,C,9:59,29.3,23.7,21.6,10.6,16.4,116.7391518,157.7165285,239.1072526,234.155601,239.9270625,1824.926596,1825.154246,1847.008689,1830.646313,1831.073158
ODRF,7/22/2016,HAY,3,C,9:30,26.4,25.2,24.4,4.6,17.4,135.1276403,175.0820881,219.6035128,190.5121342,231.3179404,2317.099564,2096.834728,2115.897681,2218.528336,2100.611632
ODRF,7/26/2016,HAY,3,C,9:32,29.3,24.2,24.3,18.5,17.9,138.9681157,236.5457003,401.8457593,503.1696662,601.4208189,2165.674022,2127.684022,2157.408671,2145.224932,2167.755666
ODRF,8/9/2016,HAY,3,C,9:27,30,20,20.4,4.9,18.1,146.0933578,186.3752499,215.7843917,247.651434,270.4117244,2070.474505,2069.182671,2083.187333,2307.379369,2196.780705
ODRF,8/19/2016,HAY,3,C,9:32,29.9,23.1,22.8,2.4,18.5,150.1390806,224.3497416,264.3849345,303.3746423,267.5714729,1032.474,1010.130986,1043.833942,1024.775082,1002.701261
ODRF,9/8/2016,HAY,3,C,12:05,31.8,24.5,22.3,14.4,16.9,147.2084035,211.3730331,287.0919707,309.9794821,398.9141729,1,1,1,1,1
ODRF,9/22/2016,HAY,3,C,12:59,30.6,18.9,18,13,16.6,1,1,1,1,1,1,1,1,1,1
ODRF,9/30/2016,HAY,3,C,9:38,14.5,13.4,13.8,6.8,15.1,98.23028303,126.7369037,152.1475767,173.7224616,198.803052,635.0076956,628.7422674,633.6200505,634.2087484,621.3835429
ODRF,10/14/2016,HAY,3,C,10:53,13.4,12.8,12.3,14.7,15.8,118.831399,165.3904281,192.1850205,216.7056342,232.5522521,668.0133481,664.3874425,680.1140035,678.8696098,678.9983402
ODRF,6/13/2017,HAY,3,C,12:27,38.2,24.8,24.6,18.73333333,18.27777778,1,270.2481505,420.7725227,399.1983421,399.9716102,1,788.7944934,807.0857829,803.6674107,809.6645548
ODRF,6/20/2017,HAY,3,C,11:51,33.9,26.4,23.2,6.6,18.45555556,170.0930163,340.2109491,736.6017197,827.5468683,795.0093611,1,1,1,1,1
ODRF,6/29/2017,HAY,3,C,12:51,27.5,22.5,21.5,2.366666667,18.16666667,160.0412242,150.4407602,195.997102,187.7681329,232.1713706,1,1,1,1,1
ODRF,7/11/2017,HAY,3,C,12:05,26.5,23.3,22.7,4.133333333,18.26666667,227.5335321,274.1917322,326.9025319,511.610361,578.4195757,783.3040382,847.1810334,836.4683884,844.5028722,834.9298702
ODRF,7/18/2017,HAY,3,C,12:51,33.3,25.4,24.5,4.466666667,17.58888889,282.5215052,255.242101,252.0759372,280.9384233,394.8107636,645.9202627,684.757931,673.5053858,681.4258667,663.9461847
ODRF,7/25/2017,HAY,3,C,11:46,18.2,20.2,20.3,10.6,17.17777778,189.2877414,219.1709908,258.2549885,290.6494354,370.0102497,408.0002116,399.3226361,423.5285046,426.3992814,461.3705631
ODRF,8/1/2017,HAY,3,C,11:01,32.2,25.7,24.5,1.733333333,17.35555556,147.537421,124.3985225,174.6039232,237.053694,293.9995942,770.5643056,746.3386089,775.7821479,794.6835156,776.6340405
ODRF,8/10/2017,HAY,3,C,10:05,26,22.1,20,26.33333333,17.61111111,153.0482591,330.5573896,601.684839,853.661258,1253.803352,764.4257973,810.6881422,831.8090736,880.8589526,892.8131853
ODRF,8/16/2017,HAY,3,C,12:04,28.8,25.7,22.8,3.433333333,17.43333333,135.7195028,193.8094073,272.7202809,283.4859114,319.7621497,793.1237762,740.4342218,718.7417051,700.890008,692.1805436
ODRF,8/22/2017,HAY,3,C,11:53,30.9,24,22.8,6.9,18.06666667,123.8673225,231.5546559,283.8863191,458.0445907,367.7330369,754.6819428,1611.771452,791.6718106,784.5811011,819.3255776
ODRF,9/1/2017,HAY,3,C,10:18,24.6,19.2,18.5,6.066666667,17.75555556,180.0924655,166.4354997,183.2168011,197.3834103,251.383452,641.9321081,657.8372383,648.1304309,657.9541878,664.6787833
ODRF,9/8/2017,HAY,3,C,1:26,22.6,21.2,20,16.66666667,17.8,151.0747421,381.3627618,314.4514388,392.922539,1,730.6570287,799.3818803,784.3723727,853.3721237,810.0479773
ODRF,9/15/2017,HAY,3,C,2:11,22.5,22.4,21.5,7.933333333,17.93333333,131.0951334,214.5492808,337.4540273,411.8603286,420.186669,648.8313212,695.3907452,701.5154204,748.2532329,633.3709761
ODRF,9/22/2017,HAY,3,C,2:05,21.2,19.4,19.3,13.2,18.16666667,109.1825386,278.3008789,454.6582796,566.5480594,636.1608846,769.8015692,737.8023744,751.6444079,761.6756791,802.5292921
ODRF,9/29/2017,HAY,3,C,2:00,22.5,20.2,19.4,5.7,17.34444444,186.2505659,358.8360754,427.4608161,241.163055,366.263545,694.2014635,703.289996,709.8421938,714.9677033,710.1063953
ODRF,10/13/2017,HAY,3,C,1:44,18.4,15.2,14.9,10.36666667,17.78888889,124.2621124,225.9721318,290.1601671,346.8572355,405.7851796,711.6991443,687.3263945,704.1065861,724.0131252,701.8734807
ODRF,10/20/2017,HAY,3,C,2:00,21.6,15.7,14.9,6.533333333,17.16666667,152.3167945,280.6720027,241.4359779,361.159672,298.2915351,1,1,1,1,1
ODRF,10/24/2017,HAY,3,C,12:21,18.7,16.1,15.7,7.466666667,18.46666667,162.598484,227.2271596,245.6262851,269.8151395,257.0733221,1,1,1,1,1
ODRF,6/9/2016,HAY,4,A,12:35,19.8,18.9,17.6,12.9,16.7,204.5604415,245.1609017,328.2292589,350.3073538,348.6136322,1751.285317,1773.515922,2037.865017,2035.831563,1977.891847
ODRF,6/14/2016,HAY,4,A,13:39,27.3,21.2,21.2,9.4,17.5,246.9469788,285.4896262,285.9957037,312.0479276,298.793004,2039.268598,2064.103136,1943.574994,1953.250788,2046.170664
ODRF,6/21/2016,HAY,4,A,10:10,29.5,22,21.9,0.5,17.8,213.5668618,344.1053473,416.7493963,502.6581603,537.3186454,2177.58932,2210.273561,2183.583941,2142.826542,2137.750695
ODRF,6/27/2016,HAY,4,A,10:52,34,30,25,0.4,17.8,226.8600369,308.5581293,355.9937222,380.3094463,427.651613,2198.494241,2159.009267,2149.647806,2288.154174,2264.951345
ODRF,7/8/2016,HAY,4,A,11:11,31.2,24.7,22.5,1.1,17,369.4144312,284.9104187,362.9061892,340.9659773,271.3728411,1964.082996,1861.650205,1951.656818,1824.993703,2029.164923
ODRF,7/12/2016,HAY,4,A,11:16,30.9,25.4,22.1,13.1,17.6,95.3003993,148.4452851,141.3955253,196.4316379,186.5238674,1982.329838,1959.212855,1967.969752,1971.031604,1966.653155
ODRF,7/22/2016,HAY,4,A,11:01,33.7,25.9,23,2.7,17.7,130.6590376,164.6187503,177.5798052,217.7879973,205.6206137,2121.551186,2094.606705,2131.007517,2133.220056,2198.095941
ODRF,7/26/2016,HAY,4,A,11:37,30.5,31.5,25.7,26.4,17.4,119.8639371,297.7662702,362.0802187,370.0255041,397.079232,2067.85146,2068.029327,2069.837641,2078.315969,2167.086434
ODRF,8/19/2016,HAY,4,A,10:44,32.6,24.1,21.6,3.5,17.3,124.5469427,226.4625488,292.9241677,356.7273219,434.1675239,913.7055738,961.0886754,976.5648104,979.8811251,975.2583834
ODRF,9/8/2016,HAY,4,A,1:20,32.3,25.9,23.4,15,17.7,132.0221597,200.9505692,257.2698334,298.0029582,327.0657901,784.6670361,779.7466939,787.3322214,787.844757,793.0726205
ODRF,9/22/2016,HAY,4,A,11:10,28.3,24.3,20.9,10.2,16.2,1,1,1,1,1,1,1,1,1,1
ODRF,9/30/2016,HAY,4,A,11:33,18.3,14.1,13.6,6.1,16.3,161.7169015,154.8566224,246.6896958,262.9490491,276.2270087,687.991016,682.767713,696.620821,697.9834218,689.8532371
ODRF,10/14/2016,HAY,4,A,12:59,15.3,12.9,12.2,13.9,16.1,132.3107467,191.6990852,265.0306272,307.40703,387.6627478,670.1170001,686.8516477,687.9876813,692.5755089,699.0858548
ODRF,6/13/2017,HAY,4,A,11:48,33.8,21.2,19.2,28.5,17.33333333,141.7626227,219.2297041,261.8277992,265.1277032,319.9207771,713.1732038,720.6235161,724.0927454,747.1830262,726.0264143
ODRF,6/20/2017,HAY,4,A,10:45,29.4,21.1,20.2,25.16666667,18.38888889,221.7017196,275.0018923,236.2916124,185.2088862,276.160395,1,1,1,1,1
ODRF,6/29/2017,HAY,4,A,11:29,28.1,17.7,17,32.46666667,18.05555556,126.5622732,159.0016033,339.9648445,412.6783284,486.5031348,1,1,1,1,1
ODRF,7/11/2017,HAY,4,A,11:01,26.8,20.6,20.3,9,18.27777778,182.2545353,265.8368664,403.8409588,498.4762386,579.948761,792.1619724,778.991088,781.3857943,787.8286944,798.5478557
ODRF,7/18/2017,HAY,4,A,11:33,28.5,20.9,19.9,9.966666667,17.78888889,162.4506276,292.4929013,363.4779331,421.3163576,480.8888267,754.0257049,717.3544196,743.6306949,759.1077098,758.7034594
ODRF,7/25/2017,HAY,4,A,10:31,18,18.3,18.8,18.76666667,17.75555556,1,209.1519126,243.9554142,303.9728884,298.558049,1,498.3345948,499.2113077,535.2914156,526.9289233
ODRF,8/1/2017,HAY,4,A,10:23,30.4,21,20,7.533333333,16.87777778,223.9014662,200.0404845,243.77179,290.6309085,315.4211079,778.5023569,742.1545063,724.3430239,799.8864912,752.6135744
ODRF,8/16/2017,HAY,4,A,10:40,34.6,20.2,19.4,3.766666667,16.75555556,123.3447672,162.2573606,192.4267523,168.8209305,194.639284,711.8553944,769.6714893,685.33902,685.7029702,724.0737238
ODRF,8/22/2017,HAY,4,A,10:45,31.8,20.6,19.9,13.13333333,17.37777778,143.0663085,125.5748002,251.6708867,421.8770194,542.1085372,1,750.1473684,729.0497362,696.022245,229.0534826
ODRF,9/1/2017,HAY,4,A,10:53,16.1,15.9,16,5.866666667,17.68888889,125.2878573,179.1366542,180.4685252,182.2051085,201.1162055,665.9114504,635.5604971,648.6096593,624.8415424,638.4732565
ODRF,9/8/2017,HAY,4,A,11:51,21.3,17.5,17.4,22.9,18.12222222,155.1879089,260.7987295,360.2372433,439.8183479,530.5020313,744.1635298,863.2786437,788.3279212,794.6531129,812.1173589
ODRF,9/15/2017,HAY,4,A,12:49,24.1,20.8,19.4,10.03333333,17.52222222,131.6389913,262.3007014,3874.341376,470.8246362,618.4703428,1117.869769,644.1827948,714.4834496,707.5114838,675.3242419
ODRF,9/22/2017,HAY,4,A,12:55,19,18.3,18.2,14.8,17.96666667,143.1842057,207.6913271,300.4716941,237.7440077,405.8017607,766.5365136,725.6338523,727.9062223,730.566558,750.3528048
ODRF,9/29/2017,HAY,4,A,12:44,17.1,17.5,17.1,8.4,17.86666667,223.8524001,249.9609703,350.6187453,447.6634997,521.844863,463.7807032,715.8191065,717.5984474,746.2249022,710.5334174
ODRF,10/13/2017,HAY,4,A,12:40,16.6,14,13.9,13.7,17.44444444,146.5163288,191.0207797,157.7397342,202.0912966,203.0850718,724.9575666,581.4214261,721.6069488,717.2835711,720.0397244
ODRF,10/20/2017,HAY,4,A,12:41,20.3,13.2,13.1,10.2,17.32222222,131.2689417,165.4437302,286.4944283,245.4362563,340.2401634,1,1,1,1,1
ODRF,10/24/2017,HAY,4,A,11:12,18.4,15.9,15.4,8.533333333,17.78888889,170.2938195,202.9989215,265.3334995,323.2672393,360.8125547,717.6140615,733.2099926,720.8104007,729.4625604,752.002263
ODRF,6/9/2016,HAY,4,B,12:34,19.8,18.7,18,10.2,17.4,212.9763322,278.8439761,352.1947812,365.5220426,406.6624733,1823.335542,1796.099162,1795.41253,1836.553198,1882.414456
ODRF,6/14/2016,HAY,4,B,13:38,27.3,19.3,19.3,8.7,18,254.1685688,350.4366077,373.704293,353.3623848,356.3989867,2098.903916,2080.447036,2071.66674,2081.774869,2079.484357
ODRF,6/21/2016,HAY,4,B,10:11,29.5,21.2,20.5,2.2,18,216.0966438,320.9188179,436.4762304,537.4444427,544.4597702,2203.383707,2168.483476,2202.43881,2149.616014,2216.520825
ODRF,6/27/2016,HAY,4,B,10:51,34,21.1,19.7,1,17.5,223.4613846,297.3218942,315.5554214,322.7948434,357.0471256,2165.557998,2055.968582,2298.961275,2627.16651,2248.670659
ODRF,7/8/2016,HAY,4,B,11:10,31.2,23.1,21.5,2.2,17.9,389.5070903,284.0267909,328.70282,263.1768326,288.748508,2070.910577,2566.63766,1953.998848,1949.453552,1958.300102
ODRF,7/12/2016,HAY,4,B,11:17,30.9,23.7,20.2,15.9,17.7,95.66093045,164.7251847,222.5266528,288.7858358,262.2580786,1989.829195,1976.029469,2187.05155,2199.437495,1971.204176
ODRF,7/22/2016,HAY,4,B,11:00,33.7,23.7,22.2,2.5,17.6,129.5954387,175.7940238,219.7844166,313.9628175,174.1262048,2104.281202,2096.194515,2114.832975,2078.217421,2123.34053
ODRF,7/26/2016,HAY,4,B,11:36,30.5,25.4,23.3,27.8,17,117.4850754,230.7797451,353.8591483,370.7190902,465.0653528,2026.812154,2015.712698,2007.547915,2023.063909,2016.293821
ODRF,8/19/2016,HAY,4,B,10:45,32.6,22.3,20.3,4.9,18.4,132.8073002,274.5277477,331.7280567,358.7176807,352.3565528,974.3054927,1012.990071,962.8930063,986.8967336,1038.065393
ODRF,9/8/2016,HAY,4,B,1:21,32.3,26.4,23.6,15.3,17.7,132.270633,211.9256218,282.4899403,302.7727913,315.5425933,786.1438247,809.4053864,834.412849,844.6828542,859.1635615
ODRF,9/22/2016,HAY,4,B,11:09,28.3,22.3,20.7,10.5,15.5,1,1,1,1,1,1,1,1,1,1
ODRF,9/30/2016,HAY,4,B,11:32,18.3,13.6,13.1,7.5,16,158.9647419,168.614755,212.592711,266.3536171,310.6457877,676.2825235,680.3900522,680.3454052,701.5527544,689.6319918
ODRF,10/14/2016,HAY,4,B,12:58,15.3,12.3,11.8,17.7,15.3,125.7408338,207.0222663,294.6825599,350.8833495,401.78698,636.842225,650.8358075,659.3482242,660.9468975,673.6739986
ODRF,6/13/2017,HAY,4,B,11:47,33.8,20.1,17.7,15.73333333,17.86666667,146.1245496,222.0446811,238.3489148,256.4521322,274.6158195,735.1169947,725.6201434,730.4858141,731.4237748,736.6411807
ODRF,6/20/2017,HAY,4,B,10:44,29.4,21.5,20.8,21.93333333,17.94444444,216.3433699,141.51823,72.4992808,101.5620293,88.01454558,1,1,1,1,1
ODRF,6/29/2017,HAY,4,B,11:28,28.1,17.9,17.5,14.23333333,18.25555556,127.9641938,173.3247125,344.7752361,329.5710833,313.8928981,1,1,1,1,1
ODRF,7/11/2017,HAY,4,B,11:02,26.8,20.7,20.1,16.53333333,18.53333333,184.802775,348.077781,405.6910516,439.3087412,665.6551171,803.2377932,848.1014656,891.1729037,985.0628572,1026.862387
ODRF,7/18/2017,HAY,4,B,11:32,28.5,21.3,20.4,16.53333333,17.71111111,161.74035,287.3253655,423.7876494,608.2489146,1077.041538,750.728903,737.5619625,785.2849347,816.908591,824.6707612
ODRF,7/25/2017,HAY,4,B,10:32,18,18.3,18.6,20.66666667,16.46666667,1,186.5404076,236.1763797,261.24512,323.9336878,1,509.630995,510.6942425,547.5326433,566.4834674
ODRF,8/1/2017,HAY,4,B,10:24,30.4,20.5,19.6,11.03333333,17.4,230.829293,222.164806,332.7332401,362.3618512,390.8785341,802.5903166,756.950728,779.2100361,770.2956369,539.1618141
ODRF,8/16/2017,HAY,4,B,10:39,34.6,19.9,19.4,7.8,17.68888889,130.2154307,215.3193063,276.7701916,317.4161708,382.5921416,751.5078169,700.6805596,744.3173518,750.355147,794.7054968
ODRF,8/22/2017,HAY,4,B,10:44,31.8,20.3,19.8,13.3,17.85555556,146.9997172,357.7817911,1,1,1,1,733.8169129,734.6018986,1,1
ODRF,9/1/2017,HAY,4,B,10:52,16.1,15.8,15.9,11.73333333,17.98888889,127.4127142,156.8591084,161.5735247,193.5791735,192.2396806,677.2051747,660.0246511,657.1809782,650.8419574,652.8562257
ODRF,9/8/2017,HAY,4,B,11:52,21.3,17.5,17.3,25.5,17.77777778,152.7732115,268.0335013,385.4929046,431.3028148,494.3044428,730.0194039,810.4643737,817.7675689,850.0553793,877.2364442
ODRF,9/15/2017,HAY,4,B,12:48,24.1,20.1,19.2,12.7,17.1,128.4669674,321.3539648,471.4202385,588.6296135,733.0655354,1090.933148,687.4012294,1213.121048,809.3623304,803.6923583
ODRF,9/22/2017,HAY,4,B,12:54,19,17.9,17,18.63333333,18.06666667,143.9811493,234.8188858,396.162862,504.0254801,623.3356829,770.8029506,818.2867346,832.8885555,529.7057092,848.9951443
ODRF,9/29/2017,HAY,4,B,12:43,17.1,17.6,17.3,11,18.44444444,231.0914081,298.0938642,434.157794,518.9488116,450.6552502,478.8326126,752.5820209,840.6442936,757.4983809,761.6043519
ODRF,10/13/2017,HAY,4,B,12:39,16.6,13.4,13.6,15.9,17.11111111,169.8859054,262.7291479,282.299849,400.473891,394.5638256,711.1048742,744.8719688,730.8774429,734.0050074,754.8907771
ODRF,10/20/2017,HAY,4,B,12:40,20.3,13.1,12.9,13.4,16.77777778,127.1431058,207.7639871,190.9724372,332.6888302,293.9798183,1,1,1,1,1
ODRF,10/24/2017,HAY,4,B,11:13,18.4,14.9,14.6,11.93333333,18.11111111,173.3784671,255.1395512,306.4891484,356.2153566,419.8449896,730.6126922,750.4186501,780.1556407,799.7371684,807.536115
ODRF,6/9/2016,HAY,4,C,12:33,19.8,21.3,19,10.6,17.2,210.2615288,224.1331338,272.1146025,286.2094031,265.0504626,1800.093534,1754.082499,1776.932669,1760.12692,1744.888765
ODRF,6/14/2016,HAY,4,C,13:37,27.3,20.3,20.3,11,17.2,243.3361838,352.138124,432.8920922,432.8496516,397.0986995,2009.450939,1981.674295,1953.706964,2045.522439,2024.880642
ODRF,6/21/2016,HAY,4,C,10:12,29.5,21.1,20.1,5.6,18.4,220.6236222,369.7600758,448.7391559,473.7729582,449.1212207,2249.542084,2262.456504,2201.929885,2225.051365,2191.753945
